title,position,requirements
Аналитик данных,junior,"['python', 'sql']"
"Эксперт автоматизации сбора данных / Аналитик (ETL, DWH)",junior,"['sql', 'python', 'sql']"
"Аналитик данных (excel, DTS, CRM)",middle,[]
Аналитик данных,junior,"['sql', 'postgresql']"
Data Scientist (Моделирование рисков корпоративного кредитования),middle,"['numpy', 'matplotlib', 'docker', 'postgresql', 'pandas', 'seaborn', 'python']"
Эксперт/Senior эксперт Продвинутая аналитика и моделирование (Data Scientist/ML-инженер),junior,"['numpy', 'matplotlib', 'pytorch', 'xgboost', 'sql', 'pandas', 'python']"
Эксперт/Senior эксперт Продвинутая аналитика и моделирование (Data Scientist/ML-инженер),junior,"['numpy', 'matplotlib', 'pytorch', 'xgboost', 'sql', 'pandas', 'python']"
Эксперт/Senior эксперт Продвинутая аналитика и моделирование (Data Scientist/ML-инженер),junior,"['numpy', 'matplotlib', 'pytorch', 'xgboost', 'sql', 'pandas', 'python']"
Эксперт/Senior эксперт Продвинутая аналитика и моделирование (Data Scientist/ML-инженер),junior,"['numpy', 'matplotlib', 'pytorch', 'xgboost', 'sql', 'pandas', 'python']"
Аналитик данных в Управление фрод-мониторинга,middle,"['python', 'sql']"
"Middle/Senior Business Analyst [Big Data, МТС Веб Сервисы]",middle,"['big data', 'sql', 'pyspark', 'python']"
ML Engineer/Data Scientist на продукт Ценообразование,middle,"['python', 'pyspark']"
Старший аналитик данных (антифрод) в VK Реклама,senior,"['python', 'sql']"
Data Scientist/python-разработчик,middle,"['docker', 'sql', 'git', 'python']"
Старший BI-аналитик,senior,[]
Старший BI-аналитик,senior,[]
Аналитик данных,middle,['sql']
Senior Data Scientist (Rec. system),senior,"['python', 'sql']"
Senior Data Scientist (Rec. system),senior,"['python', 'sql']"
Data Scientist/ML-Аналитик,junior,"['sql', 'postgresql', 'python']"
"Эксперт/Senior эксперт Продвинутая аналитика и моделирование (Data Scientist, ML-инженер)",junior,"['numpy', 'matplotlib', 'pytorch', 'xgboost', 'sql', 'pandas', 'python']"
Data Scientist в Видеоаналитику [Trust and Safety],middle,"['pytorch', 'python']"
Data Analyst,junior,"['sql server', 'big data', 'matplotlib', 'seaborn', 'sql', 'pandas', 'python']"
Data Analyst,junior,"['sql server', 'big data', 'matplotlib', 'seaborn', 'sql', 'pandas', 'python']"
Team Lead Data Scientist,senior,[]
Аналитик данных,junior,"['python', 'sql']"
"Data Engineer, Data Scientist (преподаватель дисциплины Apache Spark)",middle,"['pyspark', 'sql']"
BI-аналитик,middle,['sql']
Аналитик данных,middle,"['matplotlib', 'b', 'greenplum', 'sql', 'postgresql', 'pandas', 'python']"
Lead AI Engineer / Data Scientist,senior,[]
Data Analyst / Аналитик-разработчик,junior,"['numpy', 'matplotlib', 'greenplum', 'sql', 'pandas', 'python']"
Аналитик базы данных недвижимости,intern,[]
Аналитик данных,middle,"['greenplum', 'sql', 'tableau']"
"Data аналитик направления предиктивной аналитики, отчетности и collection моделирования МСБ",middle,"['data analysis', 'python', 'tableau']"
Ведущий Data Scientist (Reinforcement Learning & Research),senior,"['numpy', 'pytorch', 'pandas', 'python']"
Аналитик данных отдела анализа и отбора государственных услуг,middle,"['sql', 'python']"
Аналитик данных медицинской статистики,junior,[]
Data scientist/ML-инженер,junior,"['docker', 'sql', 'git', 'python']"
Data Analyst (Клиентский сервис),middle,"['b', 'python', 'sql']"
Data Analyst (Клиентский сервис),middle,"['b', 'python', 'sql']"
Аналитик по роботизации бизнес-процессов (RPA),junior,[]
Аналитик данных / Data Analyst,junior,[]
Аналитик данных,junior,[]
"Ведущий Data Scientist, Инструменты сбора данных из открытых источников",senior,[]
Аналитик по закупкам и работе с базами данных со знанием китайского языка,junior,[]
Аналитик данных B2B,junior,"['sql', 'b', 'tableau', 'vertica']"
Data Analyst (Conversational AI),intern,[]
Аналитик данных,junior,"['sql', 'b', 'python']"
Senior / Middle System Analyst (Data),middle,"['data integration', 'streaming data', 'postgresql', 'hive', 'sql', 'data warehouse', 'data warehouse', 'python', 'airflow']"
Senior / Middle System Analyst (Data),middle,"['data integration', 'streaming data', 'postgresql', 'hive', 'sql', 'data warehouse', 'data warehouse', 'python', 'airflow']"
Junior BI-аналитик / Операционный аналитик,junior,['grafana']
Data Scientist (Marketing Mix Modeling),middle,[]
People Data Analyst,middle,"['big data', 'sql', 'python']"
Аналитик данных,intern,"['python', 'mongodb', 'sql']"
"Data Scientist, Маркетплейс, Антифрод",middle,[]
Аналитик (анализ данных работы социально-кадровых центров),junior,['sql']
Аналитик данных,junior,"['sql', 'sql server', 'python']"
CX Data Аналитик,junior,"['sql', 'python']"
Аналитик данных СТЕК ЖКХ,intern,['sql']
"Старший Data Scientist, Факторы ранжирования",senior,[]
Аналитик по автоматизации бизнес-процессов,middle,['jira']
Product Data Analyst,junior,[]
Системный аналитик на проект автоматизации HR/Payroll бизнес процессов,middle,"['python', 'javascript', 'c++']"
Аналитик BI (офисный формат работы),junior,"['sql', 'tableau', 'sql']"
Senior Data Scientist,senior,[]
"Аналитик данных (Риски B2С, Ozon Банк)",middle,"['python', 'sql']"
Аналитик данных (Loyalty),middle,"['python', 'sql']"
Junior Аналитик данных,junior,['sql']
Аналитик данных,junior,"['ad hoc', 'ad hoc', 'hoc analysis', 'sql', 'python']"
Senior Data-аналитик (офис),senior,"['sql', 'rest api']"
Аналитик данных BI,junior,[]
Аналитик данных BI,junior,[]
Middle/Senior Data Scientist / ML Engineer в команду Прогноза промо-продаж,middle,['python']
Data Scientist в команду Пополнения,middle,"['python', 'sql']"
BI-аналитик / Аналитик данных,middle,['sql']
Аналитик данных,middle,"['jira', 'sql', 'postgresql', 'python']"
Аналитик данных (Web),junior,"['amplitude', 'mixpanel', 'sql']"
"Стажер продуктовый аналитик DWH, Платформа данных",junior,[]
Аналитик данных (Analyst),junior,['sql']
Middle+ / Senior Data-аналитик,senior,"['java', 'jira', 'sql', 'pandas', 'git', 'python', 'groovy']"
Senior Data Analyst,senior,"['python', 'sql']"
Стажер Data-Scientist,junior,"['python', 'sql']"
Data Scientist (стажер),intern,"['numpy', 'matplotlib', 'pytorch', 'linux', 'tensorflow', 'pandas', 'mysql', 'python']"
BI-аналитик,junior,"['sql', 'tableau']"
Ведущий аналитик в офис CDO (управление данными\data governance),senior,[]
Старший аналитик BI,senior,['sql']
Data Scientist/ML Engineer,middle,[]
Data analyst / Аналитик данных (стажер),intern,"['data analysis', 'sql', 'python', 'tableau']"
"Junior Data Analyst, Департамент по взысканию проблемных кредитов",junior,['sql']
Аналитик данных,junior,"['agile', 'sql', 'google analytics google', 'mixpanel', 'python']"
Аналитик бизнес-процессов,middle,['business studio']
Marketing Data Analyst,middle,"['data analysis', 'sql', 'python']"
Аналитик баз данных,middle,"['jira', 'sql', 'greenplum', 'sql', 'postgresql', 'sql', 'jira', 'confluence']"
Аналитик баз данных,middle,"['greenplum', 'sql', 'postgresql', 'sql', 'jira', 'confluence', 'jira', 'sql']"
Аналитик баз данных,middle,"['sql', 'sql', 'postgresql', 'sql', 'jira', 'confluence']"
Data Scientist,middle,"['python', 'sql']"
Аналитик данных,junior,"['sql', 'python']"
BI-аналитик,middle,[]
BI-аналитик в Монетизацию,junior,"['python', 'sql']"
Старший BI аналитик,senior,"['python', 'sql', 'tableau']"
Системный аналитик на платформу данных,junior,"['uml', 'sql', 'sql']"
Аналитик данных,junior,"['sql', 'python']"
Специалист технической поддержки 1С/Битрикс24/Логисмарт (уровни L1/L2) с аналитикой данных,junior,['sql']
"Аналитик данных (рекомендательные системы, персонализация)",junior,"['sql', 'python']"
"Аналитик данных (Последняя миля, ПВЗ)",junior,"['python', 'sql']"
Аналитик данных (направление анализа конкурентов),junior,"['python', 'sql']"
Аналитик данных (ценообразование Ozon),junior,"['python', 'sql', 'vertica']"
Младший аналитик данных,junior,"['python', 'sql']"
Аналитик данных (Клиентский сервис),junior,"['python', 'sql']"
Системный аналитик (Data platform и ML),middle,['uml']
Аналитик данных,junior,['sql']
Аналитик данных,junior,[]
Data Scientist,middle,"['git', 'python']"
Аналитик бизнес-процессов,senior,[]
"Ведущий аналитик (в сфере землепользования, пространственных данных)",senior,[]
Аналитик данных/BI аналитик,junior,"['sql', 'tableau']"
Data scientist,junior,['python']
Аналитик данных в финансовый отдел,junior,['sql']
Старший BI-аналитик,senior,[]
"Аналитик данных (отчетность, SQL)",junior,[]
BI-аналитик,middle,['sql']
Аналитик данных,middle,"['python', 'sql']"
Middle+/Senior Data Scientist (Прогноз спроса),middle,"['xgboost', 'sql', 'catboost', 'python']"
Data analyst (Senior),middle,"['python', 'sql']"
Дата аналитик/ Data analyst,middle,"['data analysis', 'greenplum', 'sql', 'postgresql']"
Ведущий BI-аналитик,senior,"['sql', 'python', 'tableau']"
Аналитик данных,middle,['python']
"Аналитик данных в управление внедрений, middle+",middle,"['sql', 'python']"
Аналитик/Разработка и внедрение бизнес-процессов,junior,[]
Аналитик данных,junior,['sql']
Аналитик бизнес-процессов (Robin RPA),junior,[]
BI-аналитик,middle,[]
Data Scientist (Middle),middle,"['sql', 'b', 'python']"
Аналитик данных,junior,['sql']
Data Scientist в кредитные риски,junior,"['python', 'sql']"
Senior Data Scientist LLM/ Ведущий специалист по данным,senior,[]
Аналитик данных,junior,"['sql', 'python', 'jira', 'confluence', 'swagger', 'git', 'rest api', 'dblink', 'jdbc']"
Аналитик данных (Middle),middle,"['sql', 'python', 'tableau']"
Data Scientist,junior,"['python', 'sql', 'pandas']"
Data Scientist в Trust & Safety,middle,"['numpy', 'b', 'java', 'pytorch', 'sql', 'pandas', 'scipy', 'hive', 'python']"
Аналитик данных,middle,"['gitlab', 'sql', 'python', 'tableau']"
Middle / Senior Data Analyst,middle,"['python', 'sql']"
Аналитик бизнес-процессов по цепочкам поставок,junior,['uml']
Junior Data Analyst/Аналитик данных,junior,"['hibernate', 'java']"
Data analyst (BI аналитик),middle,"['sql', 'python', 'tableau']"
Data Scientist (Senior),middle,"['linux', 'python']"
Аналитик маркетинга / Marketing Analyst (в составе Data Team),middle,['sql']
Аналитик данных по продажам,junior,"['sql', 'python']"
BI-аналитик/BI-analyst,junior,"['sql', 'python', 'tableau']"
BI-аналитик/BI-analyst,junior,"['sql', 'python', 'tableau']"
Data Scientist (LLM),junior,"['python', 'pytorch']"
Аналитик данных WB ID [Trust & Safety],middle,"['sql', 'python']"
Аналитик данных,junior,[]
Аналитик данных,junior,[]
Data Engineer/Data аналитик,middle,"['java', 'sql', 'python']"
Lead Data Scientist/Руководитель направления (NLP),senior,['machine learning']
Аналитик данных (Excel),junior,[]
Аналитик данных (Excel),junior,[]
Data Scientist (математическое моделирование),junior,"['pytorch', 'xgboost', 'sql', 'catboost', 'python']"
Аналитик данных,junior,"['sql', 'b']"
Аналитик данных - методолог (логистические затраты),middle,['sql']
Junior Data Scientist,junior,"['python', 'sql']"
Аналитик данных,intern,[]
Аналитик данных,junior,"['sql', 'rest api', 'python']"
Аналитик данных,junior,['sql']
Data Analyst/Аналитик данных (Senior),middle,"['agile', 'sql', 'postgresql', 'python', 'tableau']"
Аналитик внедрения BI-решений,junior,['sql']
Аналитик данных,junior,[]
Младший аналитик данных,junior,"['sql', 'postgresql', 'pandas', 'python', 'tableau']"
Аналитик DWH/Data аналитик,junior,['sql']
Senior Data Scientist (NLP) в Автоматизацию коммуникаций,senior,"['python', 'pytorch']"
Data Scientist,junior,"['python', 'sql', 'pandas']"
BI-аналитик,middle,"['sql', 'tableau', 'python', 'sql', 'ad hoc', 'sql', 'python']"
Аналитик бизнес-процессов,junior,[]
Аналитик бизнес-процессов,junior,[]
Middle Data Analyst,middle,"['python', 'sql']"
Middle Data Analyst,middle,"['python', 'sql']"
Product/Data Аналитик,middle,"['numpy', 'ad hoc', 'ad hoc', 'hoc analysis', 'sql', 'pandas', 'b', 'python', 'tableau']"
Senior Data Scientist в Товарные рекомендации,senior,"['python', 'pytorch', 'pyspark']"
"Ведущий фулстек-аналитик (бизнес, системный анализ, анализ данных)",senior,"['sql', 'javascript']"
Data Analyst,middle,"['sql', 'python']"
"Бизнес аналитик (Продажи маркетплейс, оптимизация бизнес процессов)",junior,[]
Технолог-аналитик бизнес-процессов склада,intern,[]
Data Analyst в TravelTech,middle,"['sql', 'python']"
Data analyst,junior,[]
Аналитик бизнес-процессов (бизнес-ассистент) / интегратор Битрикс24,junior,[]
Ведущий аналитик данных,senior,['sql']
Data Analyst / Аналитик данных,middle,"['b', 'python', 'sql']"
Data Analyst,senior,"['sql', 'python']"
Data Analyst,senior,"['sql', 'python']"
Администратор СДО – Аналитик данных,junior,['tableau']
Data Scientist,junior,"['python', 'sql']"
Аналитик данных,junior,[]
Senior Data аналитик,senior,"['sql sql', 'postgresql', 'b', 'python']"
Data analyst,middle,"['python', 'sql']"
Аналитик данных (Индия),middle,"['python', 'sql']"
Аналитик данных,junior,['sql']
Аналитик бизнес процессов,middle,[]
BI-аналитик,intern,[]
Аналитик данных,intern,"['sql', 'sql']"
Аналитик данных / экономист-аналитик,junior,[]
BI-аналитик,junior,"['sql', 'sql']"
Бизнес-аналитик / Специалист по бизнес-процессам,junior,['mapping']
Менеджер-аналитик баз данных,junior,"['fastreport', 'uml', 'sql', 'python']"
Ведущий BI-аналитик,senior,"['sql', 'python', 'sql']"
Аналитик данных SQL,middle,['sql']
Аналитик по качеству данных,junior,"['python', 'sql']"
Аналитик данных Middle/Middle+ (power bi),junior,['sql']
Аналитик данных МКК,junior,['sql']
Аналитик данных Middle/Middle+ (power bi),junior,['sql']
BI-аналитик/Аналитик данных (финтех),senior,"['sql', 'tableau', 'sql']"
Ведущий аналитик 1С ERP финансового блока в команду миграции данных,senior,[]
Data Analyst (Finance),junior,"['sql', 'python']"
Data Scientist / ML-инженер,middle,"['numpy', 'deep learning', 'pandas', 'catboost', 'python']"
BI-аналитик (Stimulsoft),junior,"['sql', 'postgresql']"
BI-аналитик/Аналитик данных,junior,[]
Data Scientist (валидация моделей),junior,"['sql', 'python']"
"Data Scientist, Группа анализа и валидации экспериментов",middle,"['hadoop apache', 'python', 'vertica']"
Стажер / ассистент бизнес-аналитика (реинжиниринг бизнес-процессов),junior,['sql']
Аналитик базы данных,junior,['sql']
Data Scientist,middle,"['uml', 'sql server', 'sql server', 'server python', 'sql']"
Аналитик данных / Analitik,junior,[]
Аналитик (аналитик бизнес-процессов),junior,[]
Senior Data Analyst,senior,"['data analysis', 'sql', 'microservices', 'python', 'flask']"
Data Engineer / Аналитик-разработчик,junior,"['python', 'sql']"
Data Security Analyst,middle,"['splunk', 'databricks']"
Data Security Analyst,middle,"['splunk', 'databricks']"
Data Security Analyst,middle,"['splunk', 'databricks']"
Data Security Analyst,middle,"['splunk', 'databricks']"
Data Security Analyst,middle,"['splunk', 'databricks']"
Data Security Analyst,middle,"['splunk', 'databricks']"
Data Security Analyst,middle,"['splunk', 'databricks']"
Data Security Analyst,middle,"['splunk', 'databricks']"
Team Lead Data Analyst (CVM),senior,"['sql server', 'sql', 'python']"
"Старший аналитик данных, Маркетплейс, Отдел продуктовой аналитики",senior,"['sql', 'python']"
"Старший Data Scientist, Логистика, Маршрутизатор",senior,[]
"Старший Data Scientist, Логистика, Маршрутизатор",senior,[]
Аналитик данных,junior,['sql']
Начинающий аналитик-разработчик (финансовая отчётность BI/Python/VBA),junior,['python']
Data аналитик/Аналитик DWH,middle,['sql']
Data Analyst,middle,"['python', 'sql']"
Аналитик данных службы портфельного анализа и данных МБ,junior,"['python', 'sql']"
Аналитик данных,junior,['sql']
Аналитик данных,intern,[]
Аналитик данных,middle,"['python', 'sql']"
Эксперт Аналитика и отчетность розничного бизнеса (BI-отчетность),middle,"['sql', 'tableau']"
"Product Analyst (Power BI, Mobile App, SQL)",junior,"['sql', 'google analytics', 'android']"
Аналитик базы данных недвижимости,intern,[]
Data Specialist (Analyst),junior,[]
Главный специалист управления офис данных (BI Developer/Data Analyst),senior,['tableau']
Главный специалист управления офис данных (Data Scientist) (для кандидатов с группой инвалидности),senior,['tableau']
Data Analyst,middle,"['big data', 'sql', 'python']"
Аналитик данных Вовлечение земельных участков Земельные отношения,junior,[]
Data Scientist (Ranking&Search),middle,"['xgboost', 'machine learning', 'pyspark', 'catboost', 'python']"
Аналитик бизнес процессов,junior,"['scrum', 'sql', 'agile', 'business studio']"
Data Scientist (руководитель направления),junior,"['python', 'sql']"
Аналитик бизнес-процессов,middle,['mapping']
Senior Data Analyst [Governance],senior,"['sql', 'python', 'tableau', 'b', 'test driven', 'devops', 'arch']"
Аналитик данных (data-analyst + BI-analyst) в службу бизнес аналитики и планирования,junior,['sql']
Аналитик данных (НСИ),junior,[]
Data Scientist,junior,"['feature engineering', 'pandas', 'b', 'python']"
Data Scientist,middle,[]
Аналитик данных,junior,"['sql', 'amplitude', 'b', 'python']"
ML-инженер (Фото/Видео обработка) Data Scientist,junior,"['data analysis', 'docker', 'python']"
Intern Data Analyst / Стажер Аналитик данных,intern,"['python', 'sql']"
Аналитик данных,junior,"['sql', 'b', 'python']"
BI Аналитик,middle,['sql']
Marketing Data Analyst,middle,"['data analysis', 'sql', 'python']"
Junior Machine learning/Data scientist engineer (ML/DS engineer),junior,"['python', 'sql']"
Junior Machine learning/Data scientist engineer (ML/DS engineer),junior,"['python', 'sql']"
Junior Machine learning/Data scientist engineer (ML/DS engineer),junior,"['python', 'sql']"
Junior Machine learning/Data scientist engineer (ML/DS engineer),junior,"['python', 'sql']"
Junior Machine learning/Data scientist engineer (ML/DS engineer),junior,"['python', 'sql']"
Junior Machine learning/Data scientist engineer (ML/DS engineer),junior,"['python', 'sql']"
Middle/Senior Machine learning/Data scientist engineer (ML/DS engineer),junior,"['microsoft certified azure', 'microsoft certified azure', 'python', 'tensorflow', 'pytorch', 'supervised', 'big data', 'devops', 'linux', 'docker', 'airflow', 'b', 'git', 'data science', 'sql', 'python']"
Middle/Senior Machine learning/Data scientist engineer (ML/DS engineer),junior,"['microsoft certified azure', 'microsoft certified azure', 'python', 'tensorflow', 'pytorch', 'supervised', 'big data', 'devops', 'linux', 'docker', 'airflow', 'b', 'git', 'data science', 'sql', 'python']"
Middle/Senior Machine learning/Data scientist engineer (ML/DS engineer),junior,"['microsoft certified azure', 'microsoft certified azure', 'python', 'tensorflow', 'pytorch', 'supervised', 'big data', 'devops', 'linux', 'docker', 'airflow', 'b', 'git', 'data science', 'sql', 'python']"
Middle/Senior Machine learning/Data scientist engineer (ML/DS engineer),junior,"['microsoft certified azure', 'microsoft certified azure', 'python', 'tensorflow', 'pytorch', 'supervised', 'big data', 'devops', 'linux', 'docker', 'airflow', 'b', 'git', 'data science', 'sql', 'python']"
Middle/Senior Machine learning/Data scientist engineer (ML/DS engineer),junior,"['microsoft certified azure', 'microsoft certified azure', 'python', 'tensorflow', 'pytorch', 'supervised', 'big data', 'devops', 'linux', 'docker', 'airflow', 'b', 'git', 'data science', 'sql', 'python']"
Middle/Senior Machine learning/Data scientist engineer (ML/DS engineer),junior,"['microsoft certified azure', 'azure azure', 'azure sql', 'python']"
Data Scientist (LLM),middle,[]
Аналитик данных на маркетплейсах,junior,['b']
Data Analyst (Senior),middle,[]
Junior аналитик данных / стажер (финтех),junior,['sql']
Аналитик данных,middle,['sql']
Аналитик данных,junior,[]
Senior Data Scientist в Департамент кредитных рисков,senior,"['sql', 'python']"
BI Analyst (Tableau),junior,['tableau']
Аналитик по технологиям беспроводной передачи данных,middle,['open source']
Senior Data Scientist/ML Engineer,senior,"['airflow', 'hive', 'forecasting']"
Аналитик данных (блок рекрутмента),junior,[]
DWH/Data Analyst,junior,"['sql', 'python', 'tableau']"
Аналитик данных,junior,[]
Аналитик бизнес-процессов,middle,[]
Data Scientist в команду Интегрированного бизнес-планирования,middle,"['python', 'data analysis']"
ML Engineer / Data Scientist (Search & Recommendations),senior,"['mongodb', 'pytorch', 'tensorflow', 'python', 'mysql']"
Аналитик данных в команду Интегрированного бизнес-планирования,middle,"['python', 'data analysis']"
Senior ML engineer / Data Scientist,senior,"['pytorch', 'xgboost', 'monte carlo', 'machine learning']"
BI-аналитик,middle,"['sql', 'python', 'tableau']"
Data Scientist,middle,"['sql', 'pandas', 'python']"
"Middle Data Analyst в продукт платформа поиска и рекомендаций [Big Data, МТС Веб Сервисы]",middle,"['redis', 'postgresql', 'prometheus', 'grafana', 'python']"
Аналитик BI,middle,['sql']
Team Lead команды аналитики данных,senior,"['sql', 'tableau', 'b', 'python']"
Data Scientist,middle,"['sql', 'python', 'sql', 'python', 'transformers']"
"Старший Data Scientist, Формирование лент",senior,[]
Руководитель управления аналитики данных и автоматизации бизнес-процессов,senior,[]
Middle Data Analyst,middle,"['amplitude', 'b', 'python', 'sql']"
Data Analyst / Аналитик данных (ментор),junior,"['data data', 'data data', 'data mining', 'statistica', 'sql', 'python', 'tableau']"
Senior Data Analyst,senior,"['b', 'python', 'sql']"
"Старший аналитик данных/Senior Data analyst (SQL, Big Data)",senior,"['big data', 'big data', 'sql']"
"Методолог, аналитик данных (государственная информационная система)",junior,['jira']
Аналитик данных 1С (в г.Анапа),junior,[]
Аналитик данных 1С (в г.Анапа),junior,[]
Аналитик данных 1С (в г.Анапа),junior,[]
Аналитик данных 1С,junior,[]
Аналитик данных,junior,"['sql', 'sql']"
Аналитик бизнес-процессов,middle,[]
Data Scientist (NLP),middle,"['data analysis', 'machine learning', 'python', 'sql']"
Data Scientist (NLP),middle,"['data analysis', 'machine learning', 'python', 'sql']"
Специалист-эксперт/аналитик данных/Data Analyst junior,junior,['ad hoc']
Аналитик данных,middle,"['mongodb', 'sql', 'python', 'airflow']"
Старший аналитик данных в продукт Dialog Analytics,senior,[]
"Data Scientist (Antifraud), г. Якутск",middle,"['python', 'sql']"
Product/Data Analyst,junior,"['sql', 'b', 'python']"
Специалист по автоматизации бизнес процессов/бизнес аналитик,middle,[]
Data Scientist (Модели CRM),middle,"['python', 'sql']"
Инженер по работе с данными (Data Scientist - Performance & Revenue Analytics),middle,"['matplotlib', 'python', 'greenplum', 'postgresql', 'mysql', 'plotly', 'devops']"
Системный аналитик на платформу данных,junior,['mongodb']
Системный аналитик на платформу данных,junior,['mongodb']
"Аналитик по работе с базами данных MS Excel (проект АГПЗ, г. Свободный)",junior,[]
Product/Data Analyst,middle,"['b', 'python', 'sql']"
Старший Data Analyst/ Tech Lead,senior,"['soapui', 'sql', 'pandas', 'grafana', 'git', 'python']"
Аналитик данных BI (Tableau),junior,['tableau']
Аналитик данных Управления технологий,junior,['sql']
"Старший Data Scientist, RND проекты поиска",senior,['python']
Data Scientist / ML engineer,junior,"['numpy', 'deep learning', 'matplotlib', 'pytorch', 'pandas', 'python']"
"Старший Data Scientist, Построение запросов",senior,[]
Data Analyst (Middle),middle,"['sql', 'mysql', 'python']"
Data Analyst/Data Scientist в команду Внепродуктовой аналитики,middle,"['python', 'sql']"
Аналитик DWH/BI,junior,"['greenplum', 'sql', 'postgresql']"
Аналитик данных,junior,[]
Аналитик данных,middle,['sql']
Младший аналитик данных,junior,"['sql', 'python']"
Data Scientist / Machine Learning Engineer,junior,"['linux', 'bash', 'r', 'data science', 'pytorch', 'pandas', 'python']"
Teamlead BI аналитиков,middle,"['postgresql', 'pandas', 'python', 'tableau']"
Marketing Data Analyst,middle,"['data analysis', 'sql', 'python']"
Marketing Data Analyst,junior,"['sql', 'python', 'tableau']"
Data Analyst,middle,"['firebase', 'python', 'sql', 'google analytics']"
Стажер Data-аналитик,junior,"['python', 'sql']"
Data Scientist,junior,[]
Аналитик BI,middle,[]
Аналитик бизнес-процессов и данных (MDM/НСИ),middle,"['uml', 'sql']"
Data Scientist,middle,['sql']
Аналитик данных,intern,"['python', 'sql oracle']"
Эксперт Пруденциальные метрики (Аналитик данных/Бизнес-аналитик),junior,['sql']
Аналитик BI,middle,"['powerquery', 'sql']"
Senior BI Analyst (FMCG non-food компания),senior,"['jira', 'python', 'sql']"
Аналитик данных отдела риск-аналитики,middle,"['python', 'sql', 'postgresql']"
Специалист по работе с персональными даннымим,junior,[]
Data Analyst (e-commerce),middle,"['sql', 'python', 'tableau']"
Аналитик данных (junior),junior,['jira']
Аналитик данных,junior,"['data analysis', 'sql']"
Менеджер проектов (системный аналитик/BI-аналитик),middle,['sql']
"Data Analyst (РКО, Daily Banking)",junior,['data analysis']
Аналитик данных (развитие зарплатного бизнеса),junior,[]
Аналитик данных,junior,"['sql server', 'agile', 'sql', 'rest api', 'python']"
"Аналитик данных, Реклама",middle,"['airflow', 'sql', 'pyspark', 'b', 'python']"
Аналитик данных,middle,"['sql', 'python']"
Аналитик данных,junior,[]
"Аналитик данных, middle+",junior,['sql']
Руководитель отдела бизнес-аналитики/BI Head,senior,['sql']
Инженер данных/ Data Scientist /Data engineer,junior,"['linux', 'sql', 'postgresql', 'grafana', 'python', 'elasticsearch']"
"Аналитик данных (Excel,Getcourse,PBI /GDS,дашборды)",junior,['gds']
Аналитик данных (ценообразование),junior,"['python', 'sql']"
Data analyst / Data scientist,middle,"['sql', 'python', 'sql']"
Аналитик данных,junior,['sql']
Аналитик данных (Data analyst),junior,"['numpy', 'matplotlib', 'ad hoc', 'ad hoc', 'hoc analysis', 'sql', 'pandas', 'python']"
BI - Аналитик,middle,"['python', 'sql']"
BI - Аналитик,middle,"['python', 'sql']"
Системный аналитик потоковой обработки данных,junior,"['sql', 'postgresql']"
Продуктовый аналитик данных (Middle),junior,"['python', 'sql']"
Data Scientist (Middle) / Специалист по машинному обучению и оптимизации,middle,"['numpy', 'pytorch', 'docker', 'pandas', 'rest api', 'python']"
Аналитик данных,middle,"['agile', 'scrum', 'greenplum', 'sql', 'postgresql', 'python']"
BI-аналитик бренда Befree,middle,"['sql', 'python', 'sql']"
Аналитик по обработке данных (PostgreSQL),junior,['sql']
BI - разработчик (Аналитик данных),junior,[]
Data Analyst/Аналитик данных,junior,"['python', 'sql']"
Сhief Data Officer / Директор по данным и аналитике,senior,"['analytics business', 'systems data', 'machine learning', 'b']"
Сhief Data Officer / Директор по данным и аналитике,senior,"['analytics business', 'systems data', 'machine learning', 'b']"
Стажер аналитик автоматизации/аналитик BI,junior,"['sql', 'python', 'sql']"
Менеджер по аналитике и визуализации данных в BI,junior,[]
Аналитик данных,intern,[]
Бизнес аналитик / Администратор бизнес процессов,junior,['business studio']
Аналитик данных,junior,[]
Data Analyst,junior,"['b', 'python', 'sql']"
Аналитик качества данных (SQL-запросы) - ОУКД (госслужба),junior,['sql']
Data Scientist (Middle+),middle,"['matplotlib', 'sql', 'pandas', 'python', 'tableau']"
Аналитик Данных,junior,"['numpy', 'sql', 'pandas', 'python']"
Аналитик данных,junior,"['sql', 'rabbitmq', 'postgresql']"
Аналитик данных в градостроительной сфере,junior,['sql']
Менеджер по развитию аналитики и бизнес-отчётности (BI),middle,['sql']
Аналитик данных,junior,[]
Aналитик данных/BI-аналитик,junior,"['sql', 'python', 'tableau']"
Бизнес-аналитик в отдел оценки эффективности бизнес-процессов,middle,['sql']
Data Scientist,junior,"['numpy', 'deep learning', 'pytorch', 'tensorflow', 'git', 'python']"
Senior Data Scientist (A/B Platform),senior,"['hadoop apache', 'sql', 'b', 'python']"
Data analyst,junior,"['sql server', 'sql server', 'server python', 'sql']"
Senior Data аналитик,senior,"['postgresql', 'b', 'tableau']"
"Middle Data Scientist, Аномалии и Документы, CV, Озон Банк",middle,[]
"Middle Data Scientist, Аномалии и Документы, CV, Озон Банк",middle,[]
Data Scientist,middle,['python']
Аналитик данных,junior,"['python', 'postgresql']"
Data analyst / Аналитик данных (ученик),intern,"['nosql', 'sql', 'data engineer', 'data engineer', 'python']"
BI-аналитик (IT),junior,['sql']
Аналитик данных / Data analyst,middle,"['b', 'python', 'sql']"
Аналитик данных/системный аналитик (middle),junior,['sql teradata']
